item,itemLabel,year,genreLabel
http://www.wikidata.org/entity/Q3318498,Mohamed Dia,1973,male
http://www.wikidata.org/entity/Q3335093,Nagi Noda,1973,female
http://www.wikidata.org/entity/Q3415930,Rabih Kayrouz,1973,male
http://www.wikidata.org/entity/Q6154498,Janina Fry,1973,female
http://www.wikidata.org/entity/Q6308243,Julie Haus,1973,female
http://www.wikidata.org/entity/Q6367521,Kara Laricks,1973,female
http://www.wikidata.org/entity/Q2806266,Cecilie Melli,1973,female
http://www.wikidata.org/entity/Q3154271,Irakli Nasidze,1973,male
http://www.wikidata.org/entity/Q26234872,Arzu Kaprol,1973,female
http://www.wikidata.org/entity/Q28153315,Teri Niitti,1973,male
http://www.wikidata.org/entity/Q114008687,Barbara Plavec Brodnjak,1973,female
http://www.wikidata.org/entity/Q114600650,Ana Bianchi,1973,female
http://www.wikidata.org/entity/Q116873127,Ineeleng Kavindama,1973,female
http://www.wikidata.org/entity/Q6741244,Malan Breton,1973,male
http://www.wikidata.org/entity/Q6749875,Manish Arora,1973,male
http://www.wikidata.org/entity/Q7155465,Pauric Sweeney,1973,male
http://www.wikidata.org/entity/Q18552388,Boris Banović,1973,male
http://www.wikidata.org/entity/Q19668459,Jasmin Shokrian,1973,female
http://www.wikidata.org/entity/Q4496836,Ruslan Khvastov,1973,male
http://www.wikidata.org/entity/Q4693256,Agnimitra Paul,1973,female
http://www.wikidata.org/entity/Q29553926,Marcha Hüskes,1973,female
http://www.wikidata.org/entity/Q29938921,Schilling Kolos,1973,male
http://www.wikidata.org/entity/Q7185734,Phillip Lim,1973,male
http://www.wikidata.org/entity/Q7228290,Pontine Paus,1973,female
http://www.wikidata.org/entity/Q8004970,William Baker,1973,male
http://www.wikidata.org/entity/Q107527368,Karen Gee,1973,female
http://www.wikidata.org/entity/Q7417722,Sang A Yim-Propp,1973,female
http://www.wikidata.org/entity/Q7561909,Sonja Nuttall,1973,female
http://www.wikidata.org/entity/Q7627190,Stuart Vevers,1973,male
http://www.wikidata.org/entity/Q84593791,Saïd Mahrouf,1973,male
http://www.wikidata.org/entity/Q11341043,Mario Muscariello,1973,male
http://www.wikidata.org/entity/Q12471925,Amy Atmanto,1973,female
http://www.wikidata.org/entity/Q110098095,Philip Karto,1973,male
http://www.wikidata.org/entity/Q110392167,Tristan Webber,1973,male
http://www.wikidata.org/entity/Q121297229,Kate Davies,1973,female
http://www.wikidata.org/entity/Q95677597,Efrat Kalig,1973,female
http://www.wikidata.org/entity/Q106484896,Ruth Duréndez,1973,female
http://www.wikidata.org/entity/Q75333151,Lady Sophia Hamilton,1973,female
http://www.wikidata.org/entity/Q66692880,Stéphanie Alastra,1974,female
http://www.wikidata.org/entity/Q106811536,Linde Hermans,1974,female
http://www.wikidata.org/entity/Q212531,Kate Moss,1974,female
http://www.wikidata.org/entity/Q437505,Sarah Burton,1974,female
http://www.wikidata.org/entity/Q17708825,Radhika Khanna,1974,female
http://www.wikidata.org/entity/Q235870,Chloë Sevigny,1974,female
http://www.wikidata.org/entity/Q303766,Jay McCarroll,1974,male
http://www.wikidata.org/entity/Q11627836,Tetsu Nishiyama,1974,male
http://www.wikidata.org/entity/Q16088106,Boris Nikolić,1974,male
http://www.wikidata.org/entity/Q16149992,Estrella Archs,1974,female
http://www.wikidata.org/entity/Q19810,Victoria Beckham,1974,female
http://www.wikidata.org/entity/Q207710,Sharon den Adel,1974,female
http://www.wikidata.org/entity/Q4963019,Brian Bailey,1974,male
http://www.wikidata.org/entity/Q4990348,Carin Wester,1974,female
http://www.wikidata.org/entity/Q1435910,Fonzworth Bentley,1974,male
http://www.wikidata.org/entity/Q11686024,Andrzej Osiecki,1974,male
http://www.wikidata.org/entity/Q12176833,Jorge Duque Vélez,1974,male
http://www.wikidata.org/entity/Q12249515,Nicolas Jebran,1974,male
http://www.wikidata.org/entity/Q12288014,Nevena Nikolova,1974,female
http://www.wikidata.org/entity/Q5218022,"Daniel Macmillan, Viscount Macmillan of Ovenden",1974,male
http://www.wikidata.org/entity/Q5290414,Domingo Zapata,1974,male
http://www.wikidata.org/entity/Q111461929,Osman Yousefzada,1974,male
http://www.wikidata.org/entity/Q17150931,Folake Coker,1974,female
http://www.wikidata.org/entity/Q5404933,Paola Suhonen,1974,female
http://www.wikidata.org/entity/Q5487888,Frank Leder,1974,male
http://www.wikidata.org/entity/Q5578020,Gok Wan,1974,male
http://www.wikidata.org/entity/Q5676918,Angélica Neumann,1974,female
http://www.wikidata.org/entity/Q5953848,Juana Martín Manzano,1974,female
http://www.wikidata.org/entity/Q6314420,Junya Tashiro,1974,male
http://www.wikidata.org/entity/Q6404568,Kidada Jones,1974,female
http://www.wikidata.org/entity/Q6498833,Laura Dahl,1974,female
http://www.wikidata.org/entity/Q3266290,Luella Bartley,1974,female
http://www.wikidata.org/entity/Q28042571,Sébastien Meunier,1974,male
http://www.wikidata.org/entity/Q113869450,Oksana Tandit,1974,female
http://www.wikidata.org/entity/Q6767921,Q6767921,1974,male
http://www.wikidata.org/entity/Q6900165,Monika Chiang,1974,female
http://www.wikidata.org/entity/Q19668158,Ruti Zisser,1974,female
http://www.wikidata.org/entity/Q3909793,Prabal Gurung,1974,male
http://www.wikidata.org/entity/Q3985449,Thakoon Panichgul,1974,male
http://www.wikidata.org/entity/Q4419504,Denis Simachev,1974,male
http://www.wikidata.org/entity/Q4452917,Tasha Strogaya,1974,female
http://www.wikidata.org/entity/Q4472722,Rachel Roy,1974,female
http://www.wikidata.org/entity/Q29419906,Ketlin Bachmann,1974,female
http://www.wikidata.org/entity/Q8068457,Zeena Zaki,1974,female
http://www.wikidata.org/entity/Q109757625,Adriana Arakake,1974,female
http://www.wikidata.org/entity/Q7396501,Sabyasachi Mukherjee,1974,male
http://www.wikidata.org/entity/Q7420438,Santino Rice,1974,male
http://www.wikidata.org/entity/Q7519808,Simon Spurr,1974,male
http://www.wikidata.org/entity/Q20205233,Coco Johnsen,1974,female
http://www.wikidata.org/entity/Q20252371,Teemu Muurimäki,1974,male
http://www.wikidata.org/entity/Q11465404,Daisuke Obana,1974,male
http://www.wikidata.org/entity/Q47068395,Charles Tsunashima,1974,male
http://www.wikidata.org/entity/Q99930841,Keith Hufnagel,1974,male
http://www.wikidata.org/entity/Q12787556,Diana Kotnik Lavtižar,1974,female
http://www.wikidata.org/entity/Q13560797,Kendra Scott,1974,female
http://www.wikidata.org/entity/Q14484510,Jeremy Scott,1974,male
http://www.wikidata.org/entity/Q120965319,Zlata Lamrová,1974,female
http://www.wikidata.org/entity/Q95203418,Julia Mantel,1974,female
http://www.wikidata.org/entity/Q97933169,Darcey Silva,1974,female
http://www.wikidata.org/entity/Q121814613,Mandira Wirk,1974,female
http://www.wikidata.org/entity/Q122609790,Paloma Povedano,1974,female
http://www.wikidata.org/entity/Q47319137,Naoto Niidome,1974,male
http://www.wikidata.org/entity/Q105171648,Dolly Jain,1974,female
http://www.wikidata.org/entity/Q20679523,Hideki Seo,1974,male
http://www.wikidata.org/entity/Q21170839,Kevork Shadoyan,1974,male
http://www.wikidata.org/entity/Q51446624,Katie Hillier,1974,female
http://www.wikidata.org/entity/Q52240618,Aleksandar Protić,1974,male
http://www.wikidata.org/entity/Q53410124,Ana Šekularac,1974,female
http://www.wikidata.org/entity/Q55956311,Virginia von Fürstenberg,1974,female
http://www.wikidata.org/entity/Q64220973,Rada Krivokapić-Radonjić,1974,female
http://www.wikidata.org/entity/Q6549402,Limi Feu,1974,female
http://www.wikidata.org/entity/Q124705348,Aico Dinkla,1974,male
http://www.wikidata.org/entity/Q21662747,Golda Vynogradskaya,1974,female
http://www.wikidata.org/entity/Q95396299,Eva Kavková,1975,female
http://www.wikidata.org/entity/Q117325651,Vessela Nikolova,1975,female
http://www.wikidata.org/entity/Q5004826,Bára Nesvadbová,1975,female
http://www.wikidata.org/entity/Q588902,Danielle Colby-Cushman,1975,female
http://www.wikidata.org/entity/Q16204186,Raul Melgoza,1975,male
http://www.wikidata.org/entity/Q16205419,Bradon McDonald,1975,male
http://www.wikidata.org/entity/Q16215248,Charlotte Eskildsen,1975,female
http://www.wikidata.org/entity/Q16215250,Damaris Evans,1975,female
http://www.wikidata.org/entity/Q166147,Alice Temperley,1975,female
http://www.wikidata.org/entity/Q204019,M.I.A.,1975,female
http://www.wikidata.org/entity/Q4937184,Sandra Backlund,1975,female
http://www.wikidata.org/entity/Q4948549,Maxjenny Forslund,1975,female
http://www.wikidata.org/entity/Q1127564,Márk Lakatos,1975,male
http://www.wikidata.org/entity/Q1339382,Kimora Lee Simmons,1975,female
http://www.wikidata.org/entity/Q11769167,Maria Strzelecka,1975,female
http://www.wikidata.org/entity/Q11869410,Kalle Kuusela,1975,male
http://www.wikidata.org/entity/Q11892282,Samu-Jussi Koski,1975,male
http://www.wikidata.org/entity/Q11988482,Marte Krogh,1975,female
http://www.wikidata.org/entity/Q5217777,Daniel Kearns,1975,male
http://www.wikidata.org/entity/Q5363192,Elizabeth McKay,1975,female
http://www.wikidata.org/entity/Q5395959,Erum Ali,1975,female
http://www.wikidata.org/entity/Q112024211,Ouigi Theodore,1975,male
http://www.wikidata.org/entity/Q112552241,Sarah Shrimpton,1975,female
http://www.wikidata.org/entity/Q16318765,Claudia Brandmair,1975,female
http://www.wikidata.org/entity/Q1879133,Bruno Pieters,1975,male
http://www.wikidata.org/entity/Q2245838,Megan Gale,1975,female
http://www.wikidata.org/entity/Q2568967,Jan Taminiau,1975,male
http://www.wikidata.org/entity/Q5488385,Frank Mechaly,1975,male
http://www.wikidata.org/entity/Q5658725,Harlette,1975,female
http://www.wikidata.org/entity/Q22121625,Richard Rozbora,1975,male
http://www.wikidata.org/entity/Q23409652,David Tlale,1975,male
http://www.wikidata.org/entity/Q23914789,Q23914789,1975,female
http://www.wikidata.org/entity/Q24668576,Humberto Leon,1975,male
http://www.wikidata.org/entity/Q17484137,Troy Costa,1975,male
http://www.wikidata.org/entity/Q18022061,Risto Bimbiloski,1975,male
http://www.wikidata.org/entity/Q18205325,Yeojin Bae,1975,female
http://www.wikidata.org/entity/Q3750646,Francesco Scognamiglio,1975,male
http://www.wikidata.org/entity/Q6167907,Jayne Pierson,1975,female
http://www.wikidata.org/entity/Q6205851,Joanna Horodyńska,1975,female
http://www.wikidata.org/entity/Q26261709,Wafa Cdhir,1975,female
http://www.wikidata.org/entity/Q28067683,Dr. Maaya,1975,female
http://www.wikidata.org/entity/Q113622050,Matea Benedetti,1975,female
http://www.wikidata.org/entity/Q6812482,Melinda Looi,1975,female
http://www.wikidata.org/entity/Q18638203,Jon Buscemi,1975,male
http://www.wikidata.org/entity/Q20010760,Carol Lim,1975,female
http://www.wikidata.org/entity/Q4492451,Sultanna Frantsuzova,1975,female
http://www.wikidata.org/entity/Q7968773,Waraire Boswell,1975,male
http://www.wikidata.org/entity/Q8054461,Yohanna Logan,1975,female
http://www.wikidata.org/entity/Q107328355,Helena Lumelsky,1975,female
http://www.wikidata.org/entity/Q7341159,"Robert ""Bobby"" Vaughn",1975,male
http://www.wikidata.org/entity/Q7341331,Robert Abi Nader,1975,male
http://www.wikidata.org/entity/Q7376602,Ruchira Silva,1975,female
http://www.wikidata.org/entity/Q7397501,Sadaf Malaterre,1975,female
http://www.wikidata.org/entity/Q7436491,Scott Henshall,1975,male
http://www.wikidata.org/entity/Q7502337,Shoshanna Lonstein-Gruss,1975,female
http://www.wikidata.org/entity/Q20481090,Gyárfás Oláh,1975,male
http://www.wikidata.org/entity/Q11454740,Yoshio Miyagawa,1975,male
http://www.wikidata.org/entity/Q11590533,Uno Kanda,1975,female
http://www.wikidata.org/entity/Q97988103,Prasantt Ghosh,1975,male
http://www.wikidata.org/entity/Q104846770,Zane One,1975,female
http://www.wikidata.org/entity/Q12872293,Angelo Figus,1975,male
http://www.wikidata.org/entity/Q15782288,Alexandra Fischer-Roehler,1975,female
http://www.wikidata.org/entity/Q119413598,Cecil Duddley Mends,1975,male
http://www.wikidata.org/entity/Q97193902,Q97193902,1975,female
http://www.wikidata.org/entity/Q122826819,Q122826819,1975,female
http://www.wikidata.org/entity/Q122936015,Hilde Sinke,1975,female
http://www.wikidata.org/entity/Q105641800,Kim Smiley,1975,female
http://www.wikidata.org/entity/Q50573817,Lotta Jurica,1975,female
http://www.wikidata.org/entity/Q55386764,Zvonko Marković,1975,male
http://www.wikidata.org/entity/Q56715508,Michaël Cailloux,1975,male
http://www.wikidata.org/entity/Q60286781,Alexander Amosu,1975,male
http://www.wikidata.org/entity/Q61473228,Santa Anzo,1975,female
http://www.wikidata.org/entity/Q112553144,Marta R. Gustems,1976,female
http://www.wikidata.org/entity/Q485693,Anand Jon,1976,male
http://www.wikidata.org/entity/Q304322,Faune A. Chambers,1976,female
http://www.wikidata.org/entity/Q15982520,Hassan Sheheryar Yasin,1976,male
http://www.wikidata.org/entity/Q16215981,Marvin Oduber,1976,male
http://www.wikidata.org/entity/Q4805484,Ashley Isham,1976,male
http://www.wikidata.org/entity/Q4877240,Beatrix Ong,1976,female
http://www.wikidata.org/entity/Q4933983,Valerie Aflalo,1976,female
http://www.wikidata.org/entity/Q4953489,Jenny Hellström,1976,female
http://www.wikidata.org/entity/Q1372213,Kris Van Assche,1976,male
http://www.wikidata.org/entity/Q11995316,Per Åge Sivertsen,1976,male
http://www.wikidata.org/entity/Q111663738,Yoahm Benguigui,1976,male
http://www.wikidata.org/entity/Q16297894,Jenni Ahtiainen,1976,female
http://www.wikidata.org/entity/Q16302604,María Vázquez,1976,female
http://www.wikidata.org/entity/Q16405024,Aldo Järvsoo,1976,male
http://www.wikidata.org/entity/Q16405935,Maarja Tali,1976,female
http://www.wikidata.org/entity/Q16628350,Delphine Manivet,1976,female
http://www.wikidata.org/entity/Q16728041,Matthew Christopher,1976,male
http://www.wikidata.org/entity/Q22973747,Princess Saba Ali Khan of Bhopal,1976,female
http://www.wikidata.org/entity/Q6179155,Jenny Bannister,1976,female
http://www.wikidata.org/entity/Q6357328,Kamiar Rokni,1976,male
http://www.wikidata.org/entity/Q6393798,Keren Craig,1976,female
http://www.wikidata.org/entity/Q3103793,Georgina Chapman,1976,female
http://www.wikidata.org/entity/Q26258627,Benita Sena Okitey-Duah,1976,female
http://www.wikidata.org/entity/Q27063905,Lisa Folawiyo,1976,female
http://www.wikidata.org/entity/Q28033754,Apollo Braun,1976,male
http://www.wikidata.org/entity/Q28664249,Q28664249,1976,female
http://www.wikidata.org/entity/Q6991086,Nemer Saade,1976,male
http://www.wikidata.org/entity/Q18538995,Răzvan Ciobanu,1976,male
http://www.wikidata.org/entity/Q18539031,Alexandru Ciucu,1976,male
http://www.wikidata.org/entity/Q18639514,Mandali Mendrilla,1976,female
http://www.wikidata.org/entity/Q19521164,Ida Sjöstedt,1976,female
http://www.wikidata.org/entity/Q19668732,Sylvia Owori,1976,female
http://www.wikidata.org/entity/Q4305923,Kara Janx,1976,female
http://www.wikidata.org/entity/Q4720808,Alexandre Birman,1976,male
http://www.wikidata.org/entity/Q4726070,Alice Roi,1976,female
http://www.wikidata.org/entity/Q29861764,Gabriela Hearst,1976,female
http://www.wikidata.org/entity/Q8053567,Yigal Azrouël,1976,male
http://www.wikidata.org/entity/Q107328802,Marjolijn Van den Heuvel,1976,female
http://www.wikidata.org/entity/Q108299722,Txell Miras,1976,female
http://www.wikidata.org/entity/Q7344705,Robert Geller,1976,male
http://www.wikidata.org/entity/Q7378568,Ruggedman,1976,male
http://www.wikidata.org/entity/Q7421567,Sara Berman,1976,female
http://www.wikidata.org/entity/Q95200992,Natalie Bayer,1976,female
http://www.wikidata.org/entity/Q11318814,Tsuyoci Etoiles,1976,male
http://www.wikidata.org/entity/Q12718293,Simen Staalnacke,1976,male
http://www.wikidata.org/entity/Q99395310,Douglas Stuart,1976,male
http://www.wikidata.org/entity/Q103447653,Yoon Ahn,1976,female
http://www.wikidata.org/entity/Q13560645,Tinsley Mortimer,1976,female
http://www.wikidata.org/entity/Q118380351,Riina Põldroos,1976,female
http://www.wikidata.org/entity/Q95202135,Kim Schimpfle,1976,female
http://www.wikidata.org/entity/Q122978348,Sonja Višnjić-Šašić-Vuksanović-Jarić,1976,female
http://www.wikidata.org/entity/Q124150718,Gerly Tinn,1976,female
http://www.wikidata.org/entity/Q21060874,Q21060874,1976,male
http://www.wikidata.org/entity/Q21062354,Martyn Bal,1976,male
http://www.wikidata.org/entity/Q52149888,Max Kibardin,1976,male
http://www.wikidata.org/entity/Q55391539,Dorota Zglobicka,1976,female
http://www.wikidata.org/entity/Q60195305,Inbal Dror,1976,female
http://www.wikidata.org/entity/Q61927564,Urša Drofenik,1976,female
http://www.wikidata.org/entity/Q64667907,Carol Ginter,1976,female
http://www.wikidata.org/entity/Q67183092,Sidsel Kjøller Damkjær,1976,female
http://www.wikidata.org/entity/Q124705374,Erik Frenken,1976,male
http://www.wikidata.org/entity/Q124705428,Martine van 't Hul,1976,female
http://www.wikidata.org/entity/Q107279067,Camilla Franks,1976,female
http://www.wikidata.org/entity/Q112443808,Q112443808,1977,female
http://www.wikidata.org/entity/Q112495898,Q112495898,1977,female
http://www.wikidata.org/entity/Q4275768,Lucy McKenzie,1977,female
http://www.wikidata.org/entity/Q573175,Kurt Elshot,1977,male
http://www.wikidata.org/entity/Q796694,Nicola Formichetti,1977,male
http://www.wikidata.org/entity/Q267764,DJ Paul,1977,male
http://www.wikidata.org/entity/Q307151,H. Naoto,1977,male
http://www.wikidata.org/entity/Q11653929,Mayumi Hasegawa,1977,female
http://www.wikidata.org/entity/Q16216640,Thien Le,1977,male
http://www.wikidata.org/entity/Q15935,Kanye West,1977,male
http://www.wikidata.org/entity/Q107703,Haman Alimardani,1977,male
http://www.wikidata.org/entity/Q232458,Natalia Oreiro,1977,female
http://www.wikidata.org/entity/Q4751199,Anamika Khanna,1977,female
http://www.wikidata.org/entity/Q1349083,Erdem Moralıoğlu,1977,male
http://www.wikidata.org/entity/Q1547018,Olivier Theyskens,1977,male
http://www.wikidata.org/entity/Q1623076,Oxana Fedorova,1977,female
http://www.wikidata.org/entity/Q1672540,Irene Luft,1977,female
http://www.wikidata.org/entity/Q11892227,Sami Tapani Korhonen,1977,male
http://www.wikidata.org/entity/Q11994992,Peder Børresen,1977,male
http://www.wikidata.org/entity/Q16226623,Sunny Fong,1977,male
http://www.wikidata.org/entity/Q5086127,Charlotte Ronson,1977,female
